geneId	chr	strand	start	end	ensembl_gene_id	hgnc_symbol	description
ENSG00000167434.8	chr17	+	60149936	60170899	ENSG00000167434	CA4	carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]
ENSG00000167447.11	chr17	+	59209400	59215247	ENSG00000167447	SMG8	SMG8, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25551]
ENSG00000167460.13	chr19	+	16067021	16103005	ENSG00000167460	TPM4	tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]
ENSG00000167461.10	chr19	+	16111629	16134234	ENSG00000167461	RAB8A	RAB8A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:7007]
ENSG00000167468.15	chr19	+	1103926	1106791	ENSG00000167468	GPX4	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]
ENSG00000167470.11	chr19	+	1248553	1259140	ENSG00000167470	MIDN	midnolin [Source:HGNC Symbol;Acc:HGNC:16298]
ENSG00000167476.9	chr19	-	2252252	2269759	ENSG00000167476	JSRP1	junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:24963]
ENSG00000167487.10	chr19	+	18636965	18671714	ENSG00000167487	KLHL26	kelch like family member 26 [Source:HGNC Symbol;Acc:HGNC:25623]
ENSG00000167491.16	chr19	+	19385826	19508931	ENSG00000167491	GATAD2A	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]
ENSG00000167508.9	chr16	-	88651935	88663161	ENSG00000167508	MVD	mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529]
ENSG00000167513.7	chr16	+	88803213	88809258	ENSG00000167513	CDT1	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]
ENSG00000167515.9	chr16	+	88856220	88862686	ENSG00000167515	TRAPPC2L	trafficking protein particle complex 2-like [Source:HGNC Symbol;Acc:HGNC:30887]
ENSG00000167522.13	chr16	-	89267627	89490561	ENSG00000167522	ANKRD11	ankyrin repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:21316]
ENSG00000167523.12	chr16	+	89657802	89671272	ENSG00000167523	SPATA33	spermatogenesis associated 33 [Source:HGNC Symbol;Acc:HGNC:26463]
ENSG00000167524.13	chr17	-	28607964	28614200	ENSG00000167524		uncharacterized serine/threonine-protein kinase SgK494 [Source:EntrezGene;Acc:124923]
ENSG00000167525.12	chr17	-	28703197	28711854	ENSG00000167525	PROCA1	protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600]
ENSG00000167526.12	chr16	+	89560657	89566828	ENSG00000167526	RPL13	ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]
ENSG00000167528.11	chr12	-	48337180	48351414	ENSG00000167528	ZNF641	zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]
ENSG00000167535.6	chr12	+	48813794	48828941	ENSG00000167535	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]
ENSG00000167536.12	chr17	-	28897781	28903071	ENSG00000167536	DHRS13	dehydrogenase/reductase 13 [Source:HGNC Symbol;Acc:HGNC:28326]
ENSG00000167543.14	chr17	+	29566052	29573157	ENSG00000167543	TP53I13	tumor protein p53 inducible protein 13 [Source:HGNC Symbol;Acc:HGNC:25102]
ENSG00000167548.13	chr12	-	49018975	49059774	ENSG00000167548	KMT2D	lysine methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]
ENSG00000167549.17	chr17	-	29614756	29622907	ENSG00000167549	CORO6	coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]
ENSG00000167550.9	chr12	-	49064685	49070025	ENSG00000167550	RHEBL1	Ras homolog enriched in brain like 1 [Source:HGNC Symbol;Acc:HGNC:21166]
ENSG00000167552.12	chr12	-	49184796	49189324	ENSG00000167552	TUBA1A	tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]
ENSG00000167553.13	chr12	+	49188736	49274603	ENSG00000167553	TUBA1C	tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]
ENSG00000167554.13	chr19	+	52336245	52367778	ENSG00000167554	ZNF610	zinc finger protein 610 [Source:HGNC Symbol;Acc:HGNC:26687]
ENSG00000167555.12	chr19	+	52397849	52418412	ENSG00000167555	ZNF528	zinc finger protein 528 [Source:HGNC Symbol;Acc:HGNC:29384]
ENSG00000167562.10	chr19	+	52555822	52587174	ENSG00000167562	ZNF701	zinc finger protein 701 [Source:HGNC Symbol;Acc:HGNC:25597]
ENSG00000167565.11	chr19	-	40440844	40444705	ENSG00000167565	SERTAD3	SERTA domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17931]
ENSG00000167566.15	chr12	-	49791146	49828750	ENSG00000167566	NCKAP5L	NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321]
ENSG00000167578.15	chr19	+	40778216	40796944	ENSG00000167578	RAB4B	RAB4B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9782]
ENSG00000167588.11	chr12	+	50103819	50111319	ENSG00000167588	GPD1	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]
ENSG00000167595.13	chr19	+	35758143	35771028	ENSG00000167595	PROSER3	proline and serine rich 3 [Source:HGNC Symbol;Acc:HGNC:25204]
ENSG00000167600.12	chr19	+	41193049	41207539	ENSG00000167600	CYP2S1	cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654]
ENSG00000167601.10	chr19	+	41219203	41261766	ENSG00000167601	AXL	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]
ENSG00000167604.12	chr19	-	35887653	35902303	ENSG00000167604	NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]
ENSG00000167608.10	chr19	-	54160108	54173250	ENSG00000167608	TMC4	transmembrane channel like 4 [Source:HGNC Symbol;Acc:HGNC:22998]
ENSG00000167613.14	chr19	-	54351384	54370558	ENSG00000167613	LAIR1	leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]
ENSG00000167614.12	chr19	+	54415219	54436900	ENSG00000167614	TTYH1	tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]
ENSG00000167615.15	chr19	+	54448887	54462037	ENSG00000167615	LENG8	leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]
ENSG00000167617.2	chr19	-	54465026	54473264	ENSG00000167617	CDC42EP5	CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]
ENSG00000167618.8	chr19	+	54497879	54510687	ENSG00000167618	LAIR2	leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]
ENSG00000167619.10	chr19	+	42313325	42325062	ENSG00000167619	TMEM145	transmembrane protein 145 [Source:HGNC Symbol;Acc:HGNC:26912]
ENSG00000167625.9	chr19	+	42220271	42228201	ENSG00000167625	ZNF526	zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415]
ENSG00000167632.13	chr8	-	139730343	140458579	ENSG00000167632	TRAPPC9	trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]
ENSG00000167635.10	chr19	+	36214602	36238774	ENSG00000167635	ZNF146	zinc finger protein 146 [Source:HGNC Symbol;Acc:HGNC:12931]
ENSG00000167637.15	chr19	+	43827292	43852017	ENSG00000167637	ZNF283	zinc finger protein 283 [Source:HGNC Symbol;Acc:HGNC:13077]
ENSG00000167641.9	chr19	-	38251237	38256591	ENSG00000167641	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]
ENSG00000167642.11	chr19	+	38244035	38292614	ENSG00000167642	SPINT2	serine peptidase inhibitor, Kunitz type, 2 [Source:HGNC Symbol;Acc:HGNC:11247]
ENSG00000167644.10	chr19	+	38304161	38305009	ENSG00000167644	C19orf33	chromosome 19 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:16668]
ENSG00000167645.15	chr19	-	38305104	38317273	ENSG00000167645	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]
ENSG00000167646.12	chr19	-	55158661	55166722	ENSG00000167646	DNAAF3	dynein (axonemal) assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:30492]
ENSG00000167653.4	chr8	+	142670308	142682724	ENSG00000167653	PSCA	prostate stem cell antigen [Source:HGNC Symbol;Acc:HGNC:9500]
ENSG00000167656.4	chr8	-	142784880	142786592	ENSG00000167656	LY6D	lymphocyte antigen 6 complex, locus D [Source:HGNC Symbol;Acc:HGNC:13348]
ENSG00000167657.10	chr19	-	3958453	3971123	ENSG00000167657	DAPK3	death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]
ENSG00000167658.14	chr19	-	3976056	3985469	ENSG00000167658	EEF2	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]
ENSG00000167664.7	chr19	-	4292232	4302431	ENSG00000167664	TMIGD2	transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]
ENSG00000167670.14	chr19	+	4402662	4445018	ENSG00000167670	CHAF1A	chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]
ENSG00000167671.10	chr19	-	4444999	4457822	ENSG00000167671	UBXN6	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]
ENSG00000167674.13	chr19	+	4472287	4502211	ENSG00000167674		Hepatoma-derived growth factor-related protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z4V5]
ENSG00000167676.3	chr19	-	4502192	4517704	ENSG00000167676	PLIN4	perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]
ENSG00000167680.14	chr19	-	4542593	4559808	ENSG00000167680	SEMA6B	semaphorin 6B [Source:HGNC Symbol;Acc:HGNC:10739]
ENSG00000167685.13	chr19	+	56132599	56160893	ENSG00000167685	ZNF444	zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052]
ENSG00000167693.15	chr17	-	799313	979770	ENSG00000167693	NXN	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]
ENSG00000167695.13	chr17	+	732412	742972	ENSG00000167695	FAM57A	family with sequence similarity 57 member A [Source:HGNC Symbol;Acc:HGNC:29646]
ENSG00000167699.12	chr17	-	757097	783390	ENSG00000167699	GLOD4	glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]
ENSG00000167700.7	chr8	+	144509074	144511213	ENSG00000167700	MFSD3	major facilitator superfamily domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25157]
ENSG00000167701.12	chr8	+	144502973	144507174	ENSG00000167701	GPT	glutamic-pyruvate transaminase (alanine aminotransferase) [Source:HGNC Symbol;Acc:HGNC:4552]
ENSG00000167702.10	chr8	+	144466043	144474202	ENSG00000167702	KIFC2	kinesin family member C2 [Source:HGNC Symbol;Acc:HGNC:29530]
ENSG00000167703.13	chr17	-	1569267	1628886	ENSG00000167703	SLC43A2	solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]
ENSG00000167705.10	chr17	-	1646145	1650077	ENSG00000167705	RILP	Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]
ENSG00000167711.12	chr17	+	1742836	1755268	ENSG00000167711	SERPINF2	serpin family F member 2 [Source:HGNC Symbol;Acc:HGNC:9075]
ENSG00000167716.17	chr17	+	1716523	1738599	ENSG00000167716	WDR81	WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]
ENSG00000167720.11	chr17	+	2303383	2325260	ENSG00000167720	SRR	serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]
ENSG00000167721.9	chr17	-	2322503	2337507	ENSG00000167721	TSR1	TSR1, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25542]
ENSG00000167723.13	chr17	-	3510502	3557995	ENSG00000167723	TRPV3	transient receptor potential cation channel subfamily V member 3 [Source:HGNC Symbol;Acc:HGNC:18084]
ENSG00000167733.12	chr19	+	5680604	5688523	ENSG00000167733	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]
ENSG00000167740.8	chr17	+	4143168	4187310	ENSG00000167740	CYB5D2	cytochrome b5 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28471]
ENSG00000167741.9	chr17	-	4556927	4560818	ENSG00000167741	GGT6	gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891]
ENSG00000167747.12	chr19	-	50797704	50804929	ENSG00000167747	C19orf48	chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667]
ENSG00000167748.9	chr19	-	50819148	50823787	ENSG00000167748	KLK1	kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]
ENSG00000167749.10	chr19	-	50906352	50910738	ENSG00000167749	KLK4	kallikrein related peptidase 4 [Source:HGNC Symbol;Acc:HGNC:6365]
ENSG00000167755.12	chr19	-	50958631	50969673	ENSG00000167755	KLK6	kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]
ENSG00000167757.12	chr19	-	51022216	51028039	ENSG00000167757	KLK11	kallikrein related peptidase 11 [Source:HGNC Symbol;Acc:HGNC:6359]
ENSG00000167766.17	chr19	-	52594060	52690496	ENSG00000167766	ZNF83	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]
ENSG00000167767.12	chr12	-	52168996	52192000	ENSG00000167767	KRT80	keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]
ENSG00000167770.10	chr11	+	63985853	64001811	ENSG00000167770	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1 [Source:HGNC Symbol;Acc:HGNC:23077]
ENSG00000167771.5	chr11	-	63911221	63916844	ENSG00000167771	RCOR2	REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]
ENSG00000167772.10	chr19	+	8363289	8374373	ENSG00000167772	ANGPTL4	angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]
ENSG00000167775.9	chr19	-	8302127	8308356	ENSG00000167775	CD320	CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692]
ENSG00000167778.7	chr12	-	53064316	53079420	ENSG00000167778	SPRYD3	SPRY domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25920]
ENSG00000167779.6	chr12	+	53097436	53102345	ENSG00000167779	IGFBP6	insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]
ENSG00000167785.7	chr19	-	8806170	8832328	ENSG00000167785	ZNF558	zinc finger protein 558 [Source:HGNC Symbol;Acc:HGNC:26422]
ENSG00000167792.10	chr11	+	67606852	67612535	ENSG00000167792	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]
ENSG00000167797.6	chr11	-	67506497	67508649	ENSG00000167797	CDK2AP2	cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]
ENSG00000167799.8	chr11	-	67627938	67629930	ENSG00000167799	NUDT8	nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]
ENSG00000167800.9	chr11	-	67631303	67639560	ENSG00000167800	TBX10	T-box 10 [Source:HGNC Symbol;Acc:HGNC:11593]
ENSG00000167815.10	chr19	-	12796820	12801859	ENSG00000167815	PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]
ENSG00000167840.12	chr17	-	5105541	5123116	ENSG00000167840	ZNF232	zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026]
ENSG00000167842.14	chr17	+	5486285	5490814	ENSG00000167842	MIS12	MIS12, kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:24967]
ENSG00000167850.3	chr17	-	74541108	74546143	ENSG00000167850	CD300C	CD300c molecule [Source:HGNC Symbol;Acc:HGNC:19320]
ENSG00000167851.12	chr17	+	74466416	74484796	ENSG00000167851	CD300A	CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]
ENSG00000167861.14	chr17	-	74950743	74973166	ENSG00000167861	HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]
ENSG00000167862.8	chr17	+	75012670	75021261	ENSG00000167862	MRPL58	mitochondrial ribosomal protein L58 [Source:HGNC Symbol;Acc:HGNC:5359]
ENSG00000167863.10	chr17	-	75038863	75046985	ENSG00000167863	ATP5H	ATP synthase, H+ transporting, mitochondrial Fo complex subunit D [Source:HGNC Symbol;Acc:HGNC:845]
ENSG00000167874.6	chr17	+	7855065	7856099	ENSG00000167874	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]
ENSG00000167880.6	chr17	-	76004502	76027452	ENSG00000167880	EVPL	envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]
ENSG00000167881.13	chr17	-	76038775	76072653	ENSG00000167881	SRP68	signal recognition particle 68 [Source:HGNC Symbol;Acc:HGNC:11302]
ENSG00000167895.13	chr17	+	78130770	78142968	ENSG00000167895	TMC8	transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]
ENSG00000167900.10	chr17	-	78174075	78187233	ENSG00000167900	TK1	thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]
ENSG00000167904.13	chr8	-	55696424	55773407	ENSG00000167904	TMEM68	transmembrane protein 68 [Source:HGNC Symbol;Acc:HGNC:26510]
ENSG00000167912.5	chr8	+	59119040	59121346	ENSG00000167912		
ENSG00000167914.9	chr17	+	39962973	39977766	ENSG00000167914	GSDMA	gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311]
ENSG00000167920.7	chr17	+	40819106	40836274	ENSG00000167920	TMEM99	transmembrane protein 99 [Source:HGNC Symbol;Acc:HGNC:28305]
ENSG00000167925.14	chr17	-	42188799	42194532	ENSG00000167925	GHDC	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]
ENSG00000167930.14	chr16	+	234546	268971	ENSG00000167930	FAM234A	family with sequence similarity 234 member A [Source:HGNC Symbol;Acc:HGNC:14163]
ENSG00000167962.11	chr16	-	1997654	2009823	ENSG00000167962	ZNF598	zinc finger protein 598 [Source:HGNC Symbol;Acc:HGNC:28079]
ENSG00000167964.11	chr16	+	2140803	2154165	ENSG00000167964	RAB26	RAB26, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14259]
ENSG00000167965.16	chr16	+	2204248	2209416	ENSG00000167965	MLST8	MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]
ENSG00000167967.14	chr16	+	2223566	2235742	ENSG00000167967	E4F1	E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]
ENSG00000167968.11	chr16	+	2235816	2238711	ENSG00000167968	DNASE1L2	deoxyribonuclease I-like 2 [Source:HGNC Symbol;Acc:HGNC:2958]
ENSG00000167969.11	chr16	-	2239395	2252300	ENSG00000167969	ECI1	enoyl-CoA delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:2703]
ENSG00000167972.12	chr16	-	2275881	2340746	ENSG00000167972	ABCA3	ATP binding cassette subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:33]
ENSG00000167977.7	chr16	+	2682475	2709030	ENSG00000167977	KCTD5	potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423]
ENSG00000167978.15	chr16	+	2752329	2772538	ENSG00000167978	SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]
ENSG00000167981.5	chr16	-	3432422	3443542	ENSG00000167981	ZNF597	zinc finger protein 597 [Source:HGNC Symbol;Acc:HGNC:26573]
ENSG00000167984.15	chr16	-	3539033	3577400	ENSG00000167984	NLRC3	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]
ENSG00000167985.5	chr11	+	61430042	61447529	ENSG00000167985	SDHAF2	succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034]
ENSG00000167986.12	chr11	-	61299451	61342596	ENSG00000167986	DDB1	damage specific DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2717]
ENSG00000167987.9	chr11	-	61130256	61161617	ENSG00000167987	VPS37C	VPS37C, ESCRT-I subunit [Source:HGNC Symbol;Acc:HGNC:26097]
ENSG00000167992.11	chr11	-	61258286	61295424	ENSG00000167992	VWCE	von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]
ENSG00000167994.10	chr11	-	61897301	61920269	ENSG00000167994	RAB3IL1	RAB3A interacting protein like 1 [Source:HGNC Symbol;Acc:HGNC:9780]
ENSG00000167995.14	chr11	+	61949821	61965515	ENSG00000167995	BEST1	bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]
ENSG00000167996.14	chr11	-	61959718	61967660	ENSG00000167996	FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
ENSG00000168000.13	chr11	-	62690275	62709845	ENSG00000168000	BSCL2	BSCL2, seipin lipid droplet biogenesis associated [Source:HGNC Symbol;Acc:HGNC:15832]
ENSG00000168002.10	chr11	+	62761544	62766710	ENSG00000168002	POLR2G	polymerase (RNA) II subunit G [Source:HGNC Symbol;Acc:HGNC:9194]
ENSG00000168003.15	chr11	+	62856102	62888875	ENSG00000168003	SLC3A2	solute carrier family 3 member 2 [Source:HGNC Symbol;Acc:HGNC:11026]
ENSG00000168005.7	chr11	+	63813388	63827718	ENSG00000168005	C11orf84	chromosome 11 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:25115]
ENSG00000168010.9	chr11	+	72814308	72843674	ENSG00000168010	ATG16L2	autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]
ENSG00000168014.15	chr11	-	74012714	74171210	ENSG00000168014	C2CD3	C2 calcium dependent domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24564]
ENSG00000168016.12	chr3	-	36826820	36945057	ENSG00000168016	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]
ENSG00000168026.15	chr3	+	39107704	39138903	ENSG00000168026	TTC21A	tetratricopeptide repeat domain 21A [Source:HGNC Symbol;Acc:HGNC:30761]
ENSG00000168028.12	chr3	+	39406689	39412542	ENSG00000168028	RPSA	ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]
ENSG00000168032.7	chr3	+	40387156	40428619	ENSG00000168032	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3 [Source:HGNC Symbol;Acc:HGNC:3365]
ENSG00000168036.15	chr3	+	41194837	41260096	ENSG00000168036	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]
ENSG00000168038.9	chr3	-	41246599	41962430	ENSG00000168038	ULK4	unc-51 like kinase 4 [Source:HGNC Symbol;Acc:HGNC:15784]
ENSG00000168040.4	chr11	+	70203163	70207390	ENSG00000168040	FADD	Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573]
ENSG00000168056.13	chr11	-	65538560	65558930	ENSG00000168056	LTBP3	latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]
ENSG00000168060.13	chr11	-	65044818	65058549	ENSG00000168060	NAALADL1	N-acetylated alpha-linked acidic dipeptidase-like 1 [Source:HGNC Symbol;Acc:HGNC:23536]
ENSG00000168061.12	chr11	+	65040901	65044828	ENSG00000168061	SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]
ENSG00000168062.8	chr11	-	64987943	64997045	ENSG00000168062	BATF2	basic leucine zipper ATF-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:25163]
ENSG00000168065.14	chr11	+	64555626	64572875	ENSG00000168065	SLC22A11	solute carrier family 22 member 11 [Source:HGNC Symbol;Acc:HGNC:18120]
ENSG00000168066.19	chr11	-	64764606	64778786	ENSG00000168066	SF1	splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]
ENSG00000168067.10	chr11	-	64784914	64803241	ENSG00000168067	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6864]
ENSG00000168071.20	chr11	+	64340223	64357534	ENSG00000168071	CCDC88B	coiled-coil domain containing 88B [Source:HGNC Symbol;Acc:HGNC:26757]
ENSG00000168077.12	chr8	+	27633868	27676776	ENSG00000168077	SCARA3	scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
ENSG00000168078.8	chr8	-	27809620	27838095	ENSG00000168078	PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]
ENSG00000168079.15	chr8	-	27869882	27992727	ENSG00000168079	SCARA5	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]
